x1,x2,x3,x4a,x4b,x5,x6,x7,x8,x9a,x9b,x10,x11,x12,x13,x15,x16,x17,x18,Exposure,y
47,1,17,1,1,5.374070697,3,51,0,0,0,25.02,42,53,59,1,1,1,1,2.766747192,0
55,0,13,1,0,1.211769039,743,499,0,0,0,20.78,67,38,59,1,1,1,1,-0.781727242,1
44,1,12,1,1,4.184522597,1,0,1,0,0,20.86,31,57,63,0,1,1,1,4.109176612,0
34,1,39,1,1,3.9085011,47,15,0,0,0,21.92,52,55,72,0,1,1,1,3.45605101,0
46,1,19,1,0,7.946871161,150,63,0,0,0,12.22,69,73,57,1,0,1,1,-0.132776743,0
56,1,27,1,0,4.740421913,224,32,0,1,0,23.29,61,52,42,1,0,0,0,-1.256734316,0
58,1,17,1,1,4.486457901,37,26,0,0,0,12.09,45,73,75,0,1,1,1,-1.135391111,0
69,0,22,1,1,3.904375523,73,34,0,0,0,21.88,69,56,34,1,1,1,1,-0.550190696,0
57,0,12,1,1,3.11948863,72,206,0,0,0,13.4,62,55,54,1,1,1,1,-0.761314208,1
56,1,22,0,0,8.774746284,142,208,0,0,0,21.93,60,60,64,1,0,0,1,-0.018001569,0
46,1,19,1,0,1.721242943,43,50,1,0,0,12.87,47,34,54,0,0,1,0,0.184401927,0
59,1,20,1,1,3.525931039,34,0,0,0,0,1.59,53,57,68,0,1,1,1,-0.262237717,0
59,1,13,1,1,4.480061512,129,45,1,0,1,10.71,58,46,50,0,0,0,0,3.396034413,0
50,1,14,1,0,5.99417911,9,8,1,0,0,34.6,37,56,58,1,0,0,0,0.075435075,0
44,1,14,1,0,5.575635743,0,76,0,0,0,21.39,47,52,64,0,1,1,1,3.637582002,0
42,1,24,1,0,2.27751839,319,1,1,1,0,12.86,51,39,42,0,1,1,1,2.571227385,1
35,1,27,1,0,7.257605985,2,2,1,0,0,16.61,42,51,44,1,0,1,1,1.120494752,0
54,1,22,1,0,2.816993855,96,374,1,0,0,13.14,59,46,60,1,0,0,0,-0.973390812,0
54,1,30,1,1,2.345913268,377,315,1,0,0,14.21,60,53,64,1,0,1,0,0.095131758,0
70,0,24,1,0,21.41873994,42,5,1,0,0,13.35,55,77,57,0,0,0,0,-0.71182459,0
51,1,26,1,0,8.825090753,121,50,0,0,0,23.57,74,49,56,1,0,0,1,0.314391332,0
63,0,12,1,0,3.552254502,97,276,0,0,0,13.67,59,37,56,1,0,1,0,1.221658422,0
63,0,12,1,0,2.898057258,412,0,0,0,1,14.82,67,62,56,0,1,0,1,1.706957169,0
55,1,18,1,1,4.122722819,45,87,0,0,0,12.84,53,71,46,0,0,1,0,1.209845327,0
59,0,14,1,0,3.616154162,189,42,1,1,0,17.95,62,46,46,1,0,0,0,1.006945648,0
42,1,29,1,0,6.811186206,71,86,0,0,0,45.29,55,47,60,0,1,1,1,-0.082484298,0
49,1,27,1,0,13.34613795,204,59,0,0,0,23.22,67,74,57,1,1,1,1,1.51625003,0
59,0,43,1,1,4.488854827,0,61,1,0,0,14.29,41,37,51,0,0,0,0,-0.50638615,0
47,1,20,1,0,10.61456899,18,99,1,0,0,10.04,51,68,58,0,1,1,1,-0.221233306,0
62,1,10,1,1,2.969142018,118,137,0,0,1,15.75,64,54,58,1,0,1,1,-1.272953005,0
35,1,9,0,0,5.575120771,661,711,1,0,1,11.73,57,60,44,0,1,1,1,-0.710147815,0
51,1,27,0,0,2.789254216,884,227,0,0,0,25.7,50,71,47,0,1,1,1,-0.437217571,0
41,1,25,1,1,3.472273621,479,334,1,0,0,15.49,78,59,73,1,1,1,0,0.394549842,0
58,1,33,1,0,8.884694313,91,77,0,0,0,11.16,64,54,67,0,0,0,1,-0.626883473,0
54,0,35,1,1,7.720787961,14,0,1,0,0,21.2,46,65,59,0,1,1,1,0.23696263,0
31,1,22,0,0,4.029818898,277,46,0,0,0,18.59,64,42,55,1,0,1,1,-0.971641334,0
57,1,28,1,1,4.417861046,15,13,1,0,0,26.46,52,57,59,0,0,0,0,0.838528039,0
73,0,25,1,0,10.11842106,9,46,0,0,0,10.62,49,62,54,1,1,1,1,4.289255648,0
54,1,21,1,1,6.711532743,32,135,1,1,0,13.87,58,56,55,0,0,0,0,-0.736412118,0
40,1,17,1,0,5.498872938,189,32,0,1,0,15.61,59,52,60,0,0,0,0,-0.463408825,1
64,0,16,1,0,3.657046464,63,276,1,0,0,9.7,51,46,61,1,0,1,0,0.443541482,1
54,1,56,1,1,2.299901057,130,62,1,0,0,10.71,66,53,44,0,0,0,0,0.68533884,1
66,0,36,1,0,2.659793655,164,119,1,0,0,6.61,46,49,62,1,1,1,1,-0.212387696,0
58,1,25,0,0,6.687827877,370,305,0,1,0,15.05,62,43,57,1,1,1,0,0.717432797,1
62,0,23,1,1,2.655417387,12,0,0,0,0,17.97,33,59,49,1,1,1,1,4.713033394,0
58,0,11,0,0,5.454489477,92,283,0,0,0,11.27,69,52,57,1,1,1,1,0.227969204,0
56,1,13,1,0,7.261418824,85,23,0,1,0,31.54,54,72,67,1,1,1,1,3.312316514,0
50,1,16,1,1,1.905462648,9,0,0,0,0,6.47,45,49,56,0,0,1,0,0.450112679,0
48,1,10,1,0,3.69746841,1,48,0,0,0,12.87,44,56,50,1,0,1,0,0.540082608,0
52,1,18,0,0,10.61324516,120,26,0,1,0,17.48,50,74,58,1,0,1,1,0.01887628,0
56,0,28,1,0,2.590254314,296,52,0,0,0,23.45,66,51,60,1,0,1,1,-0.169874065,1
63,0,20,1,0,6.995173797,37,86,1,0,0,14.33,56,44,44,0,0,1,1,-1.617512687,0
70,0,15,1,0,2.98281752,31,138,1,0,0,7.62,42,46,47,1,1,1,0,-0.986731531,0
58,1,9,1,0,3.174113239,47,0,1,0,1,20.37,58,45,50,1,1,1,0,-0.794841917,0
57,1,28,1,0,5.636342838,150,434,0,0,0,40.35,43,55,57,1,0,0,1,-0.519623148,0
56,0,18,1,0,3.110667669,27,37,0,0,0,8.48,35,50,49,0,1,1,1,-0.284215323,0
70,0,22,1,1,4.797007648,61,123,1,0,0,20.18,62,57,49,1,0,0,0,0.646241983,1
70,1,20,0,0,4.0288502,97,91,1,1,0,17.58,58,36,50,0,0,0,0,0.240859077,0
42,1,13,0,0,2.819118542,706,204,1,0,0,32.91,53,57,55,0,0,1,1,0.921179748,1
59,1,20,1,1,4.148227074,50,5,1,0,0,15.27,63,65,45,0,1,1,1,-0.436913438,0
54,1,16,1,0,3.565561238,63,182,0,0,0,26.12,57,51,69,0,1,1,1,0.074498671,0
65,1,26,1,1,5.115607942,4,0,1,1,0,18.19,55,58,40,1,1,1,1,5.251835034,0
76,0,28,0,0,4.334552838,54,358,1,1,0,43.22,33,46,62,1,0,1,1,0.735015795,0
53,1,22,1,0,7.047910799,37,168,1,0,0,15.28,57,48,73,0,1,0,0,0.1623476,0
52,1,17,0,0,4.248734191,40,63,0,0,0,15.98,36,42,58,1,1,1,1,-1.382905143,0
66,0,30,1,0,4.019866543,0,23,0,0,0,18.66,60,57,56,1,1,1,1,3.416339595,0
40,1,25,1,0,8.525204757,141,28,0,0,0,15.53,61,68,62,1,1,1,1,-0.218421793,0
66,0,36,0,0,9.867760946,34,24,0,0,0,10.73,45,67,43,0,0,1,1,0.782882527,0
54,1,33,1,0,2.804000205,885,171,0,0,0,20.9,60,48,64,1,1,1,1,0.604072708,1
61,0,33,1,0,6.915696539,249,711,1,0,0,13.6,52,62,63,1,1,1,0,-0.743703306,0
57,1,21,1,0,2.542296911,472,561,1,0,0,16.06,53,53,45,1,1,1,1,0.717757272,1
65,0,15,1,0,5.559011099,403,48,1,0,1,9.42,62,59,44,1,1,1,1,1.055135053,1
48,0,17,1,1,5.121773864,46,25,0,0,0,5.76,63,50,55,1,0,0,1,1.291053312,0
56,1,16,1,0,13.82906169,20,3,0,1,0,26.62,47,84,62,0,1,1,1,0.753599562,0
50,1,13,1,0,4.623473381,149,86,0,0,0,3.84,68,61,60,0,1,1,1,0.836544658,0
59,1,16,0,0,8.247481856,246,8,1,1,0,14.25,55,77,52,1,0,0,0,0.437343872,0
65,1,8,1,0,6.723690569,11,90,0,1,0,19.73,59,59,54,0,1,1,1,-1.306003765,0
29,1,10,1,0,2.152825449,119,11,0,1,0,6.53,55,38,49,0,0,1,1,5.235956235,0
65,0,11,1,0,5.533931667,144,62,0,1,0,37.09,60,52,37,0,1,1,1,-0.667283211,1
58,1,18,1,0,4.743471695,140,153,0,0,0,19.01,56,63,69,0,1,1,1,-0.465831435,1
46,1,29,1,0,6.742796625,3,16,0,0,0,24.87,50,64,46,0,1,0,1,6.347335585,0
48,1,59,1,0,4.204550311,36,0,0,0,0,15.53,50,59,44,1,0,0,0,-1.187448583,0
48,1,20,1,0,4.731025879,27,0,1,0,0,16.01,50,59,51,1,0,1,0,-0.389167106,1
55,1,27,1,0,4.832468046,161,105,0,0,0,11.82,66,64,43,1,1,1,1,0.735700237,0
59,1,45,0,0,7.633729845,104,283,0,0,0,33.91,65,56,47,0,0,0,0,-0.135616552,0
69,0,12,0,0,10.84288604,12,169,1,1,0,6.34,51,53,53,0,1,1,1,3.038433049,0
57,1,12,1,0,3.884771404,272,159,0,1,0,18.8,68,58,57,1,0,1,1,-0.199886206,0
47,1,36,1,1,8.240974702,59,113,1,0,0,4.79,60,49,54,1,0,0,1,0.063782261,1
50,1,16,1,1,3.357038149,62,151,0,0,0,28.74,52,54,63,1,0,0,0,-1.025016607,0
42,1,9,0,0,2.594561789,323,42,0,1,0,27.42,61,47,74,1,1,1,1,-0.782445274,0
52,1,21,1,0,6.497842167,0,0,1,0,0,20.02,27,68,58,0,0,1,1,4.822913992,0
58,1,18,1,1,6.619791852,19,72,0,0,0,9.03,59,63,63,1,0,1,0,-0.285801955,0
49,1,23,1,0,6.202685376,89,158,0,0,0,14.2,55,62,40,1,1,1,1,0.511643957,0
58,1,19,1,0,4.036129827,17,0,1,0,0,15.75,46,60,70,1,1,1,1,0.394887275,0
45,1,23,0,0,3.145625982,297,31,0,0,0,2.41,55,53,46,0,0,1,1,-0.709699578,0
69,0,11,1,0,5.311716748,20,0,0,0,1,31.12,55,51,55,0,0,1,1,-0.310849965,0
71,0,13,1,1,1.650603164,197,11,1,0,1,8.7,61,34,52,1,1,1,1,4.235670252,0
61,1,31,1,0,10.30369682,148,0,1,1,0,18.5,63,76,55,0,1,1,1,0.145849782,0
53,1,22,1,0,7.702676272,151,111,0,0,0,18.52,59,64,39,0,0,1,1,1.008936352,0
52,1,17,1,1,7.50172679,5,47,1,1,0,10.68,41,56,49,1,0,0,0,0.623268052,0
59,1,31,1,0,12.88635934,371,259,1,1,0,10.92,72,87,46,1,0,1,0,0.535021011,1
45,1,32,1,0,3.145679193,67,72,0,0,0,13.47,58,58,51,0,0,0,1,-2.027493237,1
82,0,24,0,0,3.856544179,115,36,0,0,0,22.07,61,59,60,0,0,1,0,-1.580486957,0
43,1,12,1,1,7.648797821,0,15,0,1,0,14.22,41,63,63,1,0,0,1,4.25651084,0
59,1,13,1,1,3.122648052,397,172,0,1,0,20.04,81,69,70,1,0,0,1,-2.130027777,1
57,0,24,1,0,4.245817656,37,41,0,0,0,9.46,45,53,61,0,0,0,0,1.068333163,1
53,1,25,1,0,7.075695697,90,84,0,0,0,12.58,73,53,52,0,1,1,1,1.487046042,0
56,1,30,0,0,4.530279543,206,165,0,0,0,18,48,53,65,0,1,1,1,4.064903245,0
57,0,17,1,0,8.797740954,23,11,0,0,0,18.2,50,63,44,0,0,0,0,0.834282055,0
41,1,22,0,0,3.692427875,115,57,0,0,0,18.65,48,37,54,0,1,1,1,-0.528644963,0
54,0,17,1,0,5.270517643,19,0,0,0,0,31.65,46,50,66,1,0,1,1,3.874490263,1
53,1,11,0,0,2.139257383,363,119,0,0,0,19.44,60,54,42,0,1,1,0,0.213012669,1
56,1,17,0,0,3.175329563,896.5,203,0,1,0,25.19,73,57,47,1,1,1,1,-1.364122783,1
70,0,28,1,0,2.234015749,112,74,1,1,0,19.46,43,32,57,1,1,1,1,-2.15152256,0
40,1,22,1,0,4.330121126,322,149,0,0,0,31.95,68,59,63,0,0,0,0,-0.183873458,1
48,1,28,1,0,3.904233365,6,0,0,0,0,19.45,32,58,63,1,0,1,1,0.082604628,0
49,1,17,1,1,3.741202232,43,30,1,1,0,25.06,57,46,58,1,1,1,1,1.781979901,0
57,1,21,0,0,2.700518556,381,31,0,0,0,7.81,67,46,60,1,0,1,1,1.116226532,1
68,0,12,1,0,3.46836737,25,0,1,0,0,18.43,54,53,52,0,1,1,1,0.673758237,1
49,1,19,1,0,7.018555674,79,54,0,0,0,11.84,57,65,55,0,1,1,1,-0.124119004,1
57,1,12,1,0,6.694712294,45,78,0,0,0,16.77,56,58,48,1,0,0,0,-1.212017791,0
54,1,27,1,0,2.799791848,66,23,0,0,0,7.45,57,46,40,0,1,1,1,3.745079426,0
46,1,20,0,0,7.692742566,30,51,1,0,0,14.21,38,69,66,0,0,0,1,3.271578075,1
67,0,23,1,1,3.981484276,171,40,0,1,0,26.21,65,51,43,1,1,1,1,-0.239778147,1
40,1,9,1,1,2.592942984,25,62,1,0,0,21.97,43,56,51,0,1,1,1,-1.0446118,0
50,1,17,0,0,5.44010951,569,58,1,0,1,14.92,46,62,51,1,1,1,1,4.940946166,1
64,0,17,1,0,2.916098952,221,163,0,1,0,40.58,51,44,47,0,1,1,1,3.771088704,0
42,1,9,1,0,4.374408446,61,10,0,0,0,30.29,61,62,73,0,1,1,1,-1.64667891,0
53,1,21,1,0,8.883281542,59,101,0,0,0,11.15,62,71,53,1,1,1,1,1.09557008,0
40,1,20,1,1,3.859053673,1,23,1,0,0,17.5,54,41,40,1,1,1,1,-0.28947703,0
49,1,41,1,0,5.863903526,43,29,0,0,0,10.41,38,64,60,1,0,0,0,0.288371006,0
54,0,12,1,0,10.5045023,11,56,1,0,0,19.08,41,72,31,0,0,1,0,1.559480057,0
31,1,16,1,0,4.648218896,144,53,1,0,0,26.12,62,62,67,1,0,1,1,-1.283728695,0
49,1,14,1,0,4.388987963,49,0,0,0,0,6.94,62,57,67,1,1,1,1,-0.675612159,0
47,1,30,1,0,1.743898099,51,131,1,0,0,8.44,35,33,64,0,0,1,1,4.364120958,0
52,1,15,1,0,2.630386104,218,187,0,1,0,9.83,55,37,66,1,0,1,1,0.67478506,0
31,1,23,1,0,3.237381896,43,176,1,0,0,23.5,41,58,60,0,0,1,1,-1.340319696,0
58,0,18,1,0,6.271885767,15,38,0,0,0,20.15,48,61,54,0,0,1,1,1.001874953,1
33,1,16,0,0,5.503897706,626,196,0,0,0,29.87,75,61,58,0,1,0,0,1.057211033,1
57,0,15,1,0,2.580487887,280,22,1,1,0,22.86,55,57,36,0,1,1,1,0.204169556,0
45,1,23,1,0,2.708821565,8,51,1,0,0,15.72,41,41,47,1,1,1,1,0.976177553,0
63,0,19,1,0,5.153253997,112,129,0,0,0,13.7,64,50,60,0,0,1,0,-0.777835441,1
65,0,22,1,0,21.41873994,85,404,0,0,0,13.59,72,82,62,1,0,0,0,1.197365806,0
35,1,22,1,0,6.077659301,413,371,1,0,0,12.82,65,73,74,1,1,1,1,0.554595034,1
66,0,11,1,0,3.787734331,56,97,1,0,0,26.34,46,67,57,0,0,1,1,0.770486832,0
62,0,26,1,0,3.398910774,136,181,1,0,0,20.4,46,42,65,0,1,1,1,1.938259682,0
61,1,22,0,0,4.8888101,337,621,0,0,0,34.77,51,43,84,1,0,1,1,-0.098020363,1
60,1,20,1,1,7.011135123,0,23,0,0,0,4.87,50,64,39,1,1,1,1,3.247341764,0
38,1,17,1,0,6.818696479,107,16,1,1,0,11,58,68,48,1,1,1,0,-1.099054671,0
52,1,37,1,1,4.168945891,38,44,0,0,0,22.72,60,51,57,0,1,1,1,-1.908575506,1
78,0,22,1,0,7.329355279,57,34,1,1,0,6.32,39,71,47,0,1,1,0,4.173812715,0
54,1,27,1,1,6.928381078,151,162,1,1,0,3.43,66,54,37,0,0,0,0,0.545236296,1
52,1,38,1,0,4.708646296,57,0,0,0,0,30.53,41,52,55,0,1,1,1,3.113789045,0
54,1,13,1,0,4.975195872,0,18,0,0,0,24.34,51,62,71,1,1,1,1,3.63217192,0
35,1,13,1,0,11.89422638,118,122,0,1,0,4.91,72,49,64,0,0,1,1,0.607633567,0
67,0,11,1,0,4.673986504,7,0,0,0,0,19.74,55,80,74,0,0,1,0,-1.142290907,1
68,0,23,0,0,3.340623522,740,242,1,0,0,28.51,61,59,59,0,1,1,1,1.274969316,1
60,0,22,1,1,4.593567265,46,28,1,0,0,17.13,58,66,45,0,1,1,1,-0.201665305,0
70,0,32,1,1,5.432914427,5,17,0,0,0,9.44,61,56,56,0,0,0,1,0.635365044,0
58,1,18,1,0,3.794231754,0,0,1,0,0,35.42,39,42,47,0,1,1,1,5.007053237,0
59,0,15,1,0,8.210566078,15,81,1,0,0,17.27,34,58,53,0,1,1,1,2.640614043,0
51,1,17,1,1,10.23810193,88,68,0,1,0,8.66,69,62,54,1,0,1,1,1.583535754,0
51,1,13,1,0,1.367091743,175,65,0,0,0,7.85,64,51,47,0,0,1,1,0.565913692,1
65,1,20,1,0,8.988376157,173,331,0,0,1,9.26,55,63,59,0,0,0,0,-0.164909534,0
50,1,20,1,1,6.515760056,25,21,0,0,0,17.02,51,59,51,0,1,1,1,0.419364618,0
47,1,13,0,0,4.949939481,896.5,131,0,0,1,14.77,75,59,54,1,1,1,1,0.091018529,1
45,1,32,1,1,3.032710995,0,0,1,0,0,12.81,42,41,51,0,0,1,0,-1.082198084,0
65,1,19,1,0,14.90213288,5,74,0,0,0,28.66,63,63,44,0,0,0,0,-1.310657525,0
53,1,20,1,0,12.58093347,56,14,0,0,0,21.21,52,76,47,1,1,1,1,0.603921816,0
51,1,11,0,0,6.176220204,67,0,0,0,1,14.17,41,54,48,1,1,1,1,2.950213704,0
43,1,15,1,0,2.617183009,272,174,0,0,0,20.35,54,43,63,0,0,0,0,-0.595567017,1
75,0,26,1,0,4.31639859,104,351,0,1,0,29.71,48,39,44,1,1,1,1,-0.501894933,0
32,1,18,1,0,2.201785416,260,329,0,0,0,22.09,64,53,46,0,0,0,0,-0.005594329,1
72,0,15,1,0,3.393856559,211,67,0,0,1,7.29,59,46,55,1,1,1,1,-0.962827203,1
55,1,25,0,0,6.255110668,331,45,0,0,0,13.42,56,60,54,0,0,0,0,4.194522205,1
60,1,25,1,0,9.290464152,12,40,0,0,0,27.22,58,66,63,0,0,0,1,0.90141058,0
66,0,45,0,0,11.24067665,174,0,1,1,0,21.7,52,73,46,0,1,1,1,-0.700122693,0
32,1,16,1,1,6.088578728,30,130,0,0,0,28.96,51,67,47,0,0,0,0,1.180566861,0
61,0,18,1,0,2.168459935,195,83,0,0,0,15.1,55,43,49,1,0,0,0,1.107906969,1
65,1,13,1,1,3.039709169,34,66,1,1,0,12.68,47,62,87,0,1,1,1,-1.58634818,0
49,1,16,1,1,4.110678629,0,60,0,0,0,19.48,61,46,62,0,0,1,0,1.190902633,0
46,1,13,1,0,7.675806162,84,88,0,0,0,6.63,51,67,48,0,1,1,1,4.0990815,0
48,1,19,1,0,8.065513725,127,0,0,0,1,16.1,64,59,45,0,0,1,0,0.739483335,0
48,1,51,1,0,8.687122215,65,94,0,0,0,12.96,51,63,61,1,1,1,1,-0.981803709,0
62,0,29,1,0,7.228690368,122,553,1,0,0,11.43,48,61,67,0,1,1,1,3.335145661,0
43,1,20,1,0,3.116142154,95,86,0,0,0,6.64,35,48,53,0,1,1,1,1.513426847,0
52,1,33,1,0,2.390454327,69,48,1,0,0,19.22,57,42,50,0,0,1,0,-0.074221698,0
46,1,18,1,0,3.855963097,62,546,0,0,0,18.28,49,60,55,1,1,0,0,-0.012326847,0
57,1,14,1,0,3.755831897,100,95,0,1,0,24.99,60,41,53,0,1,0,1,1.635428397,0
54,1,25,1,0,5.000317629,306,171,1,1,0,19.77,58,50,42,0,1,1,1,-0.085696318,0
51,1,28,1,1,12.61654213,30,84,1,0,0,5.7,71,64,67,0,0,1,0,-0.017623954,0
54,0,11,1,0,1.372632064,559,424,0,0,0,26.05,71,45,66,0,1,1,1,-0.918052655,1
54,1,29,1,1,4.837597005,61,71,0,0,0,24.32,58,46,70,1,1,1,1,0.014870511,0
40,1,23,0,0,4.497851285,253,158,0,0,0,3.19,65,47,66,1,1,1,1,0.412180879,1
61,1,20,1,0,1.234355845,80,1,0,0,0,12.69,49,42,47,0,0,1,0,3.46192123,1
62,1,40,0,0,7.772795128,245,700,0,0,0,14.86,63,43,41,1,1,1,1,0.707948575,0
63,1,15,1,0,2.311036873,394,494,0,1,0,21.93,83,41,48,0,0,0,0,-0.726295198,0
52,1,21,1,1,7.272037834,157,87,0,1,0,18.62,60,78,53,1,0,1,1,4.198853315,0
54,1,12,0,0,2.032164973,69,42,1,0,0,30.88,42,41,57,0,1,1,1,4.785831026,0
46,1,10,0,0,1.260463614,140,46,0,0,0,16.68,46,45,53,1,1,1,1,0.905752312,0
56,1,6,1,0,3.390882636,151,15,0,1,0,19.59,68,48,62,0,1,1,1,0.104959271,1
52,1,15,1,0,4.538806359,197,0,0,0,0,22.01,73,63,45,0,0,1,1,0.657008017,0
33,1,41,1,1,4.857481466,41,118,0,0,0,14.24,58,44,40,1,1,1,1,-0.417895836,0
58,0,20,1,0,7.372793081,151,104,1,0,0,23.68,56,73,57,0,1,1,0,1.171578211,0
50,1,30,1,1,4.638618746,28,33,0,0,0,16.03,52,61,50,0,0,0,1,0.29506085,0
57,1,27,1,0,5.42727369,73,30,0,0,0,29.87,55,60,37,0,0,0,0,3.339302769,0
51,1,20,1,1,15.45958858,24,114,0,1,0,11.52,52,69,46,0,0,1,1,-0.533339851,0
40,1,27,1,0,6.933863592,31,40,1,0,0,7.61,38,72,43,0,1,1,1,3.19083254,0
66,0,15,0,0,3.028956049,163,117,0,0,0,9.61,47,54,43,0,1,1,1,0.114227688,0
47,1,30,1,1,3.898791753,161,30,0,0,0,22.72,61,43,61,0,0,0,0,-0.087376397,0
59,1,21,1,1,7.237888256,0,0,1,1,0,17.22,43,63,59,1,0,0,0,0.645583075,0
50,1,12,1,0,4.048063246,98,9,0,0,0,25.89,61,71,59,0,0,0,1,-0.426100789,0
58,1,35,1,1,7.740899836,0,4,0,0,0,19.8,62,48,50,1,0,0,0,0.040539662,1
61,1,24,0,0,3.853733737,512,133,0,1,0,41.81,67,49,56,0,1,1,1,-1.977489142,1
69,0,49,1,1,5.33964152,132,12,1,0,0,17.67,51,51,53,1,1,1,1,4.376698212,0
46,1,17,1,0,3.094028542,11,26,1,1,0,23.06,38,24,44,1,1,1,1,-0.152486185,0
63,1,15,1,0,2.368950615,176,103,1,0,0,10.79,64,55,38,0,0,1,0,0.431306914,0
54,1,27,1,0,10.52789909,0,42,1,0,0,15.42,30,48,61,1,1,1,1,4.598485764,0
52,1,18,1,0,2.981725543,237,654,0,0,0,29.04,65,50,34,1,1,1,1,0.206616967,0
49,1,21,1,0,4.629565552,28,6,0,0,0,9.9,49,57,40,1,1,1,0,3.522966793,0
39,1,18,1,1,3.94568586,250,163,0,1,0,9.16,61,55,40,1,1,1,0,6.13305795,0
59,1,32,1,0,6.431638865,83,322,0,0,0,10.69,61,69,66,0,0,1,1,-1.580357965,1
43,1,19,1,0,3.167804943,172,39,1,0,0,38.03,49,55,50,0,0,1,1,-1.504159371,0
49,1,17,1,1,4.741340195,19,168,0,0,0,24.71,50,53,67,0,1,0,0,0.225963839,0
66,0,12,1,1,5.541908079,27,159,0,1,0,24.31,41,61,78,1,0,0,0,1.727465481,0
68,1,19,1,1,2.252019439,137,64,0,1,0,21.31,56,55,66,0,1,1,1,-0.640908044,0
47,1,27,1,0,6.331784546,265,336,0,0,0,19.66,64,63,58,1,0,1,1,-0.759352334,0
62,0,23,1,1,4.282028434,13,12,0,0,0,32.14,43,49,48,1,0,0,0,0.592011593,0
50,1,16,1,0,4.451002006,213,95,1,0,0,26.74,53,62,49,0,0,1,0,-0.698188093,0
58,1,25,1,0,3.360816212,100,0,1,1,0,8.96,44,50,39,1,0,0,0,0.287713572,0
63,0,12,1,0,5.689264764,46,43,0,0,0,9.46,64,71,63,0,1,1,1,1.985250338,1
36,1,17,1,0,3.670251736,24,7,0,0,0,7.74,50,59,61,0,0,1,1,3.304069754,0
42,1,35,1,0,5.053852185,52,711,1,0,0,11.58,58,39,56,0,0,0,1,0.741608194,1
42,1,24,1,0,4.131318687,163,73,1,0,0,20.3,60,55,64,1,1,0,1,0.19128837,0
52,1,14,1,0,3.537820657,14,114,0,0,0,21.12,35,39,62,0,0,0,0,2.54133115,0
51,1,24,1,0,3.33282431,456,49,0,0,0,8.29,70,65,47,1,0,1,0,1.189144075,0
44,1,20,1,0,7.105468534,193,45,0,0,0,11.77,73,61,59,1,0,0,0,-0.122938051,0
79,0,20,1,1,4.30384214,75,34,0,0,0,8.92,65,56,58,0,0,0,0,-0.686611498,0
58,1,20,1,0,3.494583078,237,21,0,0,0,15.44,70,54,73,1,0,1,1,0.114811708,1
54,1,17,1,0,12.23937214,33,156,0,0,0,12.25,47,71,66,0,1,1,1,-1.509787227,0
58,1,21,1,0,8.492284971,68,62,1,1,0,11.87,44,53,57,0,0,1,1,-0.252431993,0
43,1,23,1,0,6.029128813,18,101,1,0,0,20.49,54,57,63,0,1,1,0,0.790812732,0
57,1,22,1,0,3.304423179,229,401,0,0,0,18.36,59,49,38,0,1,1,1,-0.889903287,0
37,1,30,1,1,6.426292932,56,41,0,0,0,33.74,51,56,54,0,1,0,0,-0.269845418,1
65,0,12,1,0,3.595330712,213,21,0,1,0,9.79,64,52,60,0,0,0,0,-0.808746679,0
52,1,25,1,0,6.186466112,90,711,1,0,0,12.37,67,62,65,1,0,0,1,-1.756716741,1
62,0,29,1,0,6.86414224,0,18,0,0,0,8.83,46,48,58,1,0,1,0,-1.108876681,0
51,1,21,1,0,6.450270902,0,19,0,0,0,21.85,58,69,52,1,1,1,1,1.023176038,1
63,1,27,1,0,6.338248818,167,0,0,1,0,5,71,54,59,1,1,1,1,-0.641770576,0
56,1,43,1,0,20.20274488,116,20,1,0,0,29.93,70,60,65,1,0,0,0,-0.317341399,0
53,1,18,1,0,4.911409429,19,36,0,0,0,15.01,37,59,55,0,1,1,1,4.749369657,0
63,0,22,1,0,2.490158343,26,15,0,0,0,5.11,50,46,54,1,0,1,1,1.332079418,0
57,1,15,1,0,3.858554559,133,152,0,0,0,17.27,65,43,44,0,0,0,1,0.29990945,0
58,0,10,1,1,5.488645696,19,84,1,1,0,16.18,53,54,55,1,0,1,1,-1.755194003,0
78,0,13,1,1,8.672815502,79,272,0,0,1,11.53,70,60,52,0,0,1,1,0.774131707,1
44,1,11,1,0,4.583847053,55,59,0,0,0,10.08,55,52,40,1,1,1,1,4.66906622,0
54,1,38,1,1,4.924405741,93,217,1,0,0,13.27,59,44,67,0,0,0,0,1.753412845,0
52,1,15,1,0,5.135170313,240,147,0,0,0,13.43,79,61,43,1,1,1,1,0.954330451,1
61,1,22,1,0,2.924270106,82,118,1,0,0,8.99,50,45,49,0,1,1,1,0.009957899,0
64,0,12,1,0,3.722293652,24,308,1,1,0,12.12,47,38,53,1,0,1,1,-0.606906733,0
54,1,21,1,0,6.529296969,212,105,0,0,0,24.69,75,71,68,1,0,0,0,0.659831689,0
58,0,28,1,1,4.599626253,77,160,0,0,0,17.15,54,69,43,1,1,1,1,0.618256713,0
66,0,18,1,0,6.711138792,33,42,0,1,0,19.11,54,57,57,1,0,1,1,2.544931485,0
66,0,14,1,0,4.295998072,27,39,1,0,0,14.7,47,55,57,1,0,1,0,4.801717507,0
71,0,19,0,0,3.179078145,346,21,1,0,0,7.46,48,55,50,0,1,1,1,0.885711244,0
